0	1	2
Lachnospiraceae_unclassified_Otu001062	Ruminococcaceae_unclassified_Otu001984	1.0
Rikenellaceae_Alistipes_Otu001790	Alcaligenaceae_Sutterella_Otu000058	1.0
Porphyromonadaceae_Butyricimonas_Otu000886	Lachnospiraceae_Roseburia_Otu000206	1.0
Clostridiaceae_1_Clostridium_sensu_stricto_1_Otu000410	Lachnospiraceae_Blautia_Otu000590	1.0
Clostridiaceae_1_Clostridium_sensu_stricto_1_Otu000410	Lachnospiraceae_Blautia_Otu000435	1.0
Ruminococcaceae_Oscillospira_Otu000443	Alcaligenaceae_Sutterella_Otu000058	1.0
Ruminococcaceae_Subdoligranulum_Otu000231	Alcaligenaceae_Sutterella_Otu000058	1.0
Ruminococcaceae_Oscillospira_Otu000443	Ruminococcaceae_Subdoligranulum_Otu000231	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_Oscillospira_Otu000521	1.0
Ruminococcaceae_Subdoligranulum_Otu000246	Ruminococcaceae_unclassified_Otu000156	1.0
Lachnospiraceae_unclassified_Otu000225	Ruminococcaceae_Ruminococcus_Otu000123	1.0
Streptococcaceae_Streptococcus_Otu001151	Lachnospiraceae_unclassified_Otu001906	1.0
Ruminococcaceae_Subdoligranulum_Otu000211	Ruminococcaceae_unclassified_Otu000156	1.0
Lachnospiraceae_Incertae_Sedis_Otu000498	Lachnospiraceae_unclassified_Otu001206	1.0
Lachnospiraceae_Incertae_Sedis_Otu000561	Ruminococcaceae_Flavonifractor_Otu001931	1.0
Lachnospiraceae_unclassified_Otu001206	Ruminococcaceae_Ruminococcus_Otu000123	1.0
Ruminococcaceae_Oscillospira_Otu000255	Ruminococcaceae_Oscillospira_Otu000692	1.0
Erysipelotrichaceae_Incertae_Sedis_Otu000909	Erysipelotrichaceae_unclassified_Otu000538	1.0
Lachnospiraceae_Anaerostipes_Otu000422	Lachnospiraceae_unclassified_Otu001906	1.0
Lachnospiraceae_Blautia_Otu000355	Lachnospiraceae_Incertae_Sedis_Otu000491	1.0
Ruminococcaceae_Faecalibacterium_Otu000055	Ruminococcaceae_Oscillospira_Otu000255	1.0
